OBJECTID,GEOID10,Sum_ViolentCrime,Sum_PropertyCrime,Shape__Area,Shape__Length
9876,261635302003008,0,0,107219.162597656,1890.99576907431
9877,261635301003005,1,4,269249.958496094,2351.33366444083
9878,261635301003015,5,4,337360.176757813,2525.97904842203
9879,261635301003014,0,3,292261.872070313,2412.66128248964
9880,261635303003013,0,0,174666.26953125,1852.55466964476
9881,261635316001010,1,4,22477.3623046875,1508.96880243597
9882,261635352001000,0,1,77940.1005859375,1159.10696457401
9883,261635352001022,1,6,234132.272705078,2067.96628527738
9884,261635352001007,0,0,249534.786621094,2155.72961500847
9885,261635352001021,1,8,230732.780029297,2055.92628543055
9886,261635343001014,0,1,146451.398925781,1723.04108780684
9887,261635350003001,1,3,267067.020263672,2266.51416876692
9888,261635363002000,1,1,271580.149902344,2343.44525875065
9889,261635361004001,5,0,259652.625,2373.02659482397
9890,261635361004005,1,4,249376.693847656,2300.64364629465
9891,261635361004006,2,7,248531.169433594,2295.29838818908
9892,261635363001008,3,0,266255.201171875,2374.93187261171
9893,261635364004004,1,4,264451.555664063,2293.79122111196
9894,261635180002025,1,5,459497.393554688,5913.90491388732
9895,261635351002011,2,0,293778.865234375,2403.88522858688
9896,261635350002001,4,0,266383.968017578,2261.00137405823
9897,261635354002008,3,5,260532.776123047,2348.54616873734
9898,261635354001015,0,2,162626.523193359,1660.99178507621
9899,261635384004016,2,2,236648.743164063,2098.56705191978
9900,261635361001001,2,9,699402.767089844,5831.01846439144
9901,261635361004011,0,2,257999.623535156,2359.30533235058
9902,261635363002005,3,4,130470.574707031,1451.95775954778
9903,261635361004007,1,2,253099.088867188,2301.84114038249
9904,261635363002009,0,2,101800.990722656,1288.56579811312
9905,261635302004012,0,3,103870.390136719,1313.58622270436
9906,261635364004005,1,4,249617.960449219,2257.40257132557
9907,261635364003000,1,1,242973.023925781,2340.71888255964
9908,261635363006011,1,2,412189.35546875,3035.07161852795
9909,261635363002008,0,0,104499.319824219,1305.89851521379
9910,261635352002003,4,3,285022.915527344,2400.37310847737
9911,261635233003004,1,6,370838.537109375,2781.35860723192
9912,261635250003011,0,1,123877.094238281,1417.21795117781
9913,261635240001003,0,8,4545742.24536133,10605.4691461929
9914,261635250003047,0,0,375332.487548828,3132.04441340819
9915,261635250003040,1,1,332146.328369141,2364.70230231494
9916,261635322002015,0,2,317633.637695313,2517.14664226543
9917,261635323001004,0,2,387115.190185547,2720.21791320754
9918,261635323001033,0,2,310766.687744141,2490.08918221446
9919,261635232001004,1,6,236029.190429688,2020.57499310443
9920,261635232002000,3,3,198205.814941406,1863.14955456275
9921,261635231001035,1,4,455976.421875,3369.9552881569
9922,261635232002005,0,0,193094.014648438,1850.31578177953
9923,261635324002004,6,5,298892.618896484,2463.4563892074
9924,261635114002012,3,1,360537.006591797,2608.63188843298
9925,261635114001038,0,0,238386.048828125,2294.45676325532
9926,261635114005013,0,0,332114.843505859,2569.06734179117
9927,261635339001005,0,3,348792.807861328,2574.09250962985
9928,261635339001003,5,13,372744.1171875,2634.396363078
9929,261635339003018,0,3,47698.3879394531,1528.61188441386
9930,261635119001007,0,1,270100.664550781,2202.08003258581
9931,261635119001005,0,0,124051.966064453,1409.54699582238
9932,261635339003009,2,3,195098.947509766,1765.41897136386
9933,261635312003026,0,2,311466.888183594,2471.3405250516
9934,261635312001005,1,3,348276.184814453,2702.83488801195
9935,261635312002007,1,2,312113.667480469,2474.84785217862
9936,261635331002003,1,3,281583.654541016,2292.80070545264
9937,261635330002006,2,4,340818.763916016,2562.49975668135
9938,261635334001008,1,3,124631.754882813,1398.85613089038
9939,261635332002008,1,2,282663.620361328,2551.08797755908
9940,261635071003005,1,2,231743.946289063,2262.88399877494
9941,261635071004000,3,1,154781.336914063,1822.4405173769
9942,261635071001010,1,2,108262.516601563,1390.18315696833
9943,261635071003000,1,1,230712.924804688,2270.24189687267
9944,261635072002012,2,0,213731.394042969,2176.36656507313
9945,261635050002008,1,0,205702.190917969,2028.86268431389
9946,261635049002003,0,0,224009.685058594,1998.2656850015
9947,261635052004008,2,1,228344.608886719,2086.36447788452
9948,261635049004011,2,2,217415.021972656,1974.79869209982
9949,261635049002006,1,4,204398.452148438,1934.05599005777
9950,261635052004000,3,4,360008.729492188,3240.28500111324
9951,261635050002002,0,3,206932.704589844,2037.63568314969
9952,261635050001016,0,0,123852.852539063,1919.07252556833
9953,261635033004004,1,0,243257.176757813,2136.52227957089
9954,261635049002002,1,4,224893.848144531,2002.1865187818
9955,261635035005007,11,14,3448279.76660156,9224.45454508093
9956,261635033003009,2,1,221919.418457031,1992.40372810191
9957,261635035003008,0,1,216578.727050781,1967.2614007088
9958,261635036003004,2,2,215295.594238281,1976.43721742456
9959,261635010001004,1,3,241857.162597656,2157.49002424072
9960,261635007001005,4,1,463355.591308594,3608.0410327652
9961,261635009002006,1,4,293938.926269531,2455.30865232706
9962,261635010001011,1,9,239830.477050781,2162.88844692609
9963,261635136002012,1,1,408697.423339844,3125.2872630037
9964,261635123001020,1,4,68249.8449707031,1209.99039853512
9965,261635139001009,0,3,595001.859130859,3168.04362029057
9966,261635139001010,0,0,322934.288574219,2607.96841141265
9967,261635136001010,0,2,442499.652587891,3026.42841483059
9968,261635136001001,2,1,302697.316650391,2483.02410881666
9969,261635137001005,0,5,510843.211669922,3477.06010370074
9970,261635137001004,0,11,543580.934326172,2951.42881181325
9971,261635020002019,0,1,126219.875976563,1449.2945877519
9972,261635055001058,0,0,84964.6884765625,1781.00926236108
9973,261635137002011,0,5,489615.194091797,3476.26202359021
9974,261635154002007,1,0,248488.225830078,2111.17120627532
9975,261639855001069,0,0,96129.6384277344,1567.12800616203
9976,261635123001011,0,1,226195.350097656,2052.79261206979
9977,261635123002011,0,0,237045.89453125,2099.84131632682
9978,261635123002015,1,1,218618.369140625,2094.80541670077
9979,261635132003011,0,0,190264.290283203,2941.52996700245
9980,261635133002015,1,4,335770.622802734,2684.8854957428
9981,261635464002001,0,0,270907.904541016,2323.0335895065
9982,261635463002000,1,0,1986519.68334961,6041.03362228753
9983,261635465002002,0,2,293366.488525391,2401.71711610885
9984,261635465002004,0,0,303981.478515625,2491.91167524777
9985,261635451003015,0,0,145193.798095703,2021.94542319579
9986,261635451003026,1,2,141081.810546875,1941.62916665273
9987,261635451003025,1,0,259395.588134766,2243.88250313611
9988,261635451003024,1,3,259538.239990234,2247.55097976021
9989,261635452004008,1,3,284916.102783203,2391.43467272242
9990,261635342005021,0,4,305468.760742188,2697.21052340011
9991,261635342005014,0,0,124040.338134766,1439.48323861772
9992,261635342004003,2,4,250718.91796875,2345.43000135601
9993,261635352001010,0,2,234205.288085938,2068.36499874018
9994,261635343002009,2,1,139596.020751953,1948.03113402911
9995,261635343002010,2,2,263376.052734375,2264.38195401327
9996,261635343002003,3,1,221701.549804688,2119.8251475772
9997,261635343002004,1,0,276026.572265625,2349.19378349902
9998,261635247004008,0,3,308125.141845703,5640.44722354573
9999,261635247004009,2,3,232923.997070313,2217.17271369124
10000,261635432001022,0,1,182167.690429688,1810.66695651506
13001,261635172001070,1,13,49617.0336914063,1042.2883041652
13002,261635215001094,0,0,128979.656738281,1701.43810724947
13003,261635225001023,0,1,99145.2126464844,2521.60822706991
13004,261635047001006,1,4,211103.194824219,2017.96735479929
13005,261635047001007,0,3,208504.541992188,2008.03277496076
13006,261635047001009,0,1,204342.352050781,1949.95515665116
13007,261635185001026,1,1,151115.413574219,1969.50531176376
13008,261635161002033,2,3,403884.255126953,2725.14008273195
13009,261635186001008,1,1,149373.451416016,1553.21313143123
13010,261635161001005,1,1,208578.596923828,1832.65120552114
13011,261635161001019,0,0,86565.7641601563,1176.92015622639
13012,261635065002007,1,5,185791.261230469,1862.13721683374
13013,261635032001005,0,3,214212.6875,1968.81199521766
13014,261635070001012,6,9,391732.499511719,4129.56218722373
13015,261635390001006,1,5,230394.291992188,2270.90895196939
13016,261635440002022,0,1,837990.84765625,4396.04851424187
13017,261635381002015,1,4,267215.705078125,2217.87970391087
13018,261635392006003,0,0,15035.2719726563,1574.65299572141
13019,261635081003004,2,2,249520.620117188,2323.85234777232
13020,261635081003006,0,0,237847.761230469,2214.61136427409
13021,261635075001003,0,2,50651.9873046875,2104.17207851676
13022,261635318002002,2,1,181184.05078125,2300.37543304699
13023,261635007002000,5,3,163874.180175781,2495.30519929429
13024,261635418002017,0,1,146212.049316406,2444.71303180164
13025,261635050001017,2,1,108083.868164063,1878.10623883674
13026,261635050002000,0,1,99989.9033203125,1756.98641007751
13027,261635408002018,0,1,98381.4223632813,1617.11063317074
13028,261635073001010,0,0,194250.498046875,2529.29075009828
13029,261635462002001,4,3,334099.565185547,2696.51129854596
13030,261635462004007,0,3,284113.045166016,2405.51597027964
13031,261635437002010,0,1,257706.605712891,2337.31485730744
13032,261635439002027,1,8,280870.003662109,2369.06790732556
13033,261635427001016,0,0,3700.66674804688,403.827397579031
13034,261635437001003,1,0,512446.65625,2920.14699247094
13035,261635437002015,4,9,276491.760253906,2741.16098219868
13036,261635427001015,1,2,352212.354003906,3393.76209118036
13037,261635361003007,4,4,202298.131835938,1896.86682369814
13038,261635361001003,6,13,701992.146484375,5843.06136248863
13039,261635468001001,0,0,103014.746337891,1345.26351683211
13040,261635465002010,3,5,302789.658935547,2449.46813494576
13041,261635437003005,2,0,279471.897216797,2387.05966866014
13042,261635427001027,0,1,549973.362548828,2988.36500909092
13043,261635437003011,1,5,294831.57421875,2427.07672737985
13044,261635437003012,2,3,275217.603027344,2380.86652190919
13045,261635342002006,0,1,57531.232421875,1424.38632781353
13046,261635468001010,0,0,254472.017089844,2230.20579287919
13047,261635465001003,1,3,294922.655517578,2428.44774997191
13048,261635468004005,0,1,281419.920898438,2378.15504554118
13049,261635468003001,3,6,286577.935302734,2402.92957742038
13050,261635468004007,0,1,278345.170898438,2368.9703221574
13051,261635468003002,2,1,287326.738769531,2405.76172797112
13052,261635468003004,2,7,282637.248291016,2377.10396466883
13053,261635440002034,0,0,241562.799072266,2122.97397884483
13054,261635461004007,0,1,219140.445800781,1983.50582094617
13055,261635466003008,3,1,216814.252441406,1967.71197454766
13056,261635461004006,1,1,217130.971679688,1977.62673683007
13057,261635461001008,0,1,218924.613037109,1983.11944627201
13058,261635462003023,0,0,717237.173828125,3722.10481815429
13059,261635461003004,0,0,165028.662109375,2321.15734026661
13060,261635437002000,2,4,216307.477539063,1932.62833555726
13061,261635429001014,0,0,205302.664550781,1936.67182163107
13062,261635428002004,0,5,274640.357177734,2376.20184387815
13063,261635408002013,3,4,213736.307617188,1972.53111718872
13064,261635401001041,1,4,211445.485839844,1961.17519390161
13065,261635401003003,0,5,209329.651367188,1947.97642705463
13066,261635402006017,0,3,189018.0625,1897.51710056078
13067,261635402006002,0,0,200461.809082031,1930.29345675589
13068,261635405004004,1,7,278818.549804688,2327.73031160675
13069,261635405003001,0,4,204517.514160156,2463.25197627553
13070,261635063002018,0,4,209284.569335938,2014.11009795793
13071,261635062001011,5,5,338358.910644531,2732.84969720883
13072,261635062001010,1,5,300428.769042969,2671.58844068679
13073,261635062001013,3,2,207572.795898438,2042.56409779543
13074,261635063002001,2,1,208622.004394531,1949.34869485463
13075,261635055001034,0,3,32517.6904296875,820.290214170119
13076,261635143001000,0,0,56815.14453125,964.961135304049
13077,261635044002000,1,0,319294.234863281,2440.54789427843
13078,261635044002010,0,0,108365.016601563,1320.39712048348
13079,261635122002003,0,0,157426.591796875,1652.95293087597
13080,261635047001016,0,0,223961.009765625,2119.83796904158
13081,261635047001018,0,0,186791.711914063,1845.51326095714
13082,261635159001028,0,1,221395.499267578,1934.2117322512
13083,261635159001033,0,0,249096.612548828,2336.81733202941
13084,261635142005002,7,3,212719.117675781,2093.68875598928
13085,261635008002002,2,7,255610.250488281,2419.82874487429
13086,261635008002005,2,9,465028.378417969,3606.68680273882
13087,261635008002011,2,4,228497.226074219,2087.97986169024
13088,261635009001013,6,3,202154.167480469,1969.43433013934
13089,261635008002007,2,8,463634.450683594,3603.44578447736
13090,261635145002001,1,2,387717.517578125,2632.37378203452
13091,261635143003023,0,1,309650.448242188,2558.50809179352
13092,261635145001000,0,1,76752.2373046875,1134.28044124988
13093,261635145002005,1,1,244575.310058594,2242.86429503836
13094,261635145001005,0,0,185814.344726563,1838.75061789034
13095,261635303003011,0,0,213936.639160156,1973.33146992346
13096,261635418002003,0,1,221496.399414063,2057.79606917907
13097,261635413002003,4,8,327629.41015625,2702.05278683285
13098,261635417002000,3,26,3557249.20751953,13771.6408936531
13099,261635418002011,0,0,238617.132324219,2218.9597832021
13100,261635413001007,1,4,175392.282226563,2188.29427611801
13101,261635413001004,2,1,323485.053222656,2520.1866317712
13102,261635397002011,0,3,214447.208496094,1960.48390572351
13103,261635397001023,0,0,138344.879394531,1768.04892106348
13104,261635396003003,1,5,213952.698730469,1966.70521371206
13105,261635393001008,2,3,226634.652832031,2030.81503137047
13106,261635396003013,1,3,220179.1015625,1987.02198177094
13107,261635396003008,2,0,227420.157714844,2007.27557186695
13108,261635418002002,2,3,1075745.66503906,5930.22169455154
13109,261635407004008,1,3,330282.891113281,2731.24622863552
13110,261635411003001,0,1,261809.431152344,2559.1119454333
13111,261635411003008,1,0,227518.102539063,2288.73789451379
13112,261635162001001,0,0,31956.4108886719,872.328543979005
13113,261635225002006,0,3,282640.847900391,2185.36007159787
13114,261635213001013,0,1,202616.224609375,1875.09207948695
13115,261635213001043,0,0,3820.74877929688,282.962547901357
13116,261635213001029,0,1,29150.1818847656,1098.26707502976
13117,261635215002018,0,0,6395.00927734375,336.008613489677
13118,261635184002007,1,0,107910.018798828,1323.14156768154
13119,261635185002003,2,0,182993.98828125,1729.30788584163
13120,261635184002017,1,2,84378.8857421875,1161.93191246106
13121,261635185002011,0,2,211551.583496094,2032.48208314662
13122,261635188001000,0,0,123964.333984375,1433.14835137685
13123,261635110004027,1,0,135871.742919922,1661.69718810196
13124,261635110004028,2,0,132444.647216797,1544.6731697586
13125,261635110004032,0,0,96765.5844726563,1374.36629843786
13126,261635161002005,0,1,269489.877929688,2449.54052444889
13127,261635204001015,6,6,328714.878173828,2319.02053486558
13128,261635225001001,3,4,130070.254882813,1530.78210192688
13129,261635225001008,3,0,141652.760986328,1587.22883542604
13130,261635175002012,1,3,35937.4216308594,1377.86274504262
13131,261635203002004,2,1,53624.328125,2148.47993971228
13132,261635180002028,0,1,4742.37524414063,275.594673574545
13133,261635175003001,0,5,206795.598144531,4133.20481460184
13134,261635263003000,0,0,100566.012939453,1443.79004494683
13135,261635263002007,1,5,946310.722412109,4709.72421744369
13136,261635264002001,0,1,242663.469482422,2148.46539250455
13137,261635335002000,0,0,189141.810302734,4990.63047605736
13138,261635335001015,0,0,38713.724609375,882.576868486386
13139,261635337002009,0,0,180870.352294922,1811.71557066343
13140,261635319001020,1,1,126275.640136719,1413.24991174593
13141,261635075003003,0,0,26067.5234375,941.681872913712
13142,261635105001037,0,1,268588.341796875,2566.38964001923
13143,261635054001009,1,3,324610.65625,2609.18429982394
