X,Y,OBJECTID,PARCEL_ID,addcombo,PROP_CITY_NM,PROP_STATE,PROP_ZIP_CD,FINAL_BID_AMT
13425420.262139111757278,325255.170603677630424,5391,22109009.,13960 BLACKSTONE,DETROIT,MI,48223,
13424552.877952754497528,329522.233923882246017,5392,22110541.,15058 BENTLER,DETROIT,MI,48223,
13425059.569553807377815,339132.30577427148819,5393,22108627.001,18456 TRINITY,DETROIT,MI,48219,
13425066.287073493003845,339007.367125988006592,5394,22108626.001,18430 TRINITY,DETROIT,MI,48219,
13422977.779527559876442,337016.328740164637566,5395,22014488.,21681 BENNETT,DETROIT,MI,48219,
13422982.742782145738602,337653.227034121751785,5396,22014628.,21669 GLENCO,DETROIT,MI,48219,
13423030.663385823369026,329513.395341202616692,5397,22113848.,15081 LAHSER,DETROIT,MI,48223,
13421039.155183732509613,328641.568241477012634,5398,22117878.,14873 BRAMELL,DETROIT,MI,48223,
13421042.459317579865456,328555.633202105760574,5399,22117880.,14855 BRAMELL,DETROIT,MI,48223,
13421049.261154860258102,328383.761154860258102,5400,22117884.,14821 BRAMELL,DETROIT,MI,48223,
13418674.322834640741348,322505.012795269489288,5401,22122106.,12653 RIVERVIEW,DETROIT,MI,48223,
13418679.631561681628227,322385.23162730038166,5402,22122109.,12629 RIVERVIEW,DETROIT,MI,48223,
13423610.82808399200439,339038.483595803380013,5403,22015687.,21463 MARGARETA,DETROIT,MI,48219,
13423033.507874011993408,337528.636482939124107,5404,22014579.,21660 THATCHER,DETROIT,MI,48219,
13423896.782808393239975,336194.472769021987915,5405,22111400.,17250 CHAPEL,DETROIT,MI,48219,
13421671.918635174632072,342762.835629925131798,5406,22115436.002,19743 HOUGHTON,DETROIT,MI,48219,
13425058.463582679629326,329849.232611551880836,5407,22109382.,15121 BLACKSTONE,DETROIT,MI,48223,
13423763.257217854261398,328107.033792644739151,5408,22112394.,14621 BURGESS,DETROIT,MI,48223,
13423319.252296581864357,331013.112204730510712,5409,22112966.,15451 GREYDALE,DETROIT,MI,48223,
13424497.23162730038166,326058.14763779938221,5410,22111042.,14157 BENTLER,DETROIT,MI,48223,
13423557.482611551880836,329537.292979001998901,5411,22112606.,15072 GREYDALE,DETROIT,MI,48223,
13423341.821522310376167,330489.73162730038166,5412,22112980.,15351 GREYDALE,DETROIT,MI,48223,
13423346.127624675631523,330386.374671921133995,5413,22112983.,15337 GREYDALE,DETROIT,MI,48223,
13423404.025918632745743,326052.114829391241074,5414,22113192.,12151 W OUTER DRIVE,DETROIT,MI,48223,
13423792.548228353261948,327118.028543308377266,5415,22112413.,14401 BURGESS,DETROIT,MI,48223,
13425601.645341202616692,328108.856299206614494,5416,22108437.,14608 TRINITY,DETROIT,MI,48223,
13425604.289370074868202,328040.506561681628227,5417,22108435.,14594 TRINITY,DETROIT,MI,48223,
13425074.201115489006042,324986.295275583863258,5418,22009427.,21250 SCHOOLCRAFT,DETROIT,MI,48223,
13425094.197506561875343,324986.821522310376167,5419,22009428.,21246 SCHOOLCRAFT,DETROIT,MI,48223,
13424310.241797894239426,327063.633858263492584,5420,22111226.,14384 CHAPEL,DETROIT,MI,48223,
13425078.93011811375618,329054.256561681628227,5421,22124881.,11143 W OUTER DRIVE,DETROIT,MI,48223,
13424329.889435693621635,327571.355643048882484,5422,22010253-4,21432 LYNDON,DETROIT,MI,48223,
13424810.380905508995056,327406.010826766490936,5423,22010028-9,21313 LYNDON,DETROIT,MI,48223,
13425746.085629925131798,327706.893700793385506,5424,22108007.,14527 BURT RD,DETROIT,MI,48223,
13423025.211942255496979,329653.327099740505219,5425,22113844.,15111 LAHSER,DETROIT,MI,48223,
13425026.315616801381111,326722.318241477012634,5426,22109665.,14310 WESTBROOK,DETROIT,MI,48223,
13425343.13418635725975,327243.378280833363533,5427,22109064.,14414 BLACKSTONE,DETROIT,MI,48223,
13424397.528871387243271,328553.410761147737503,5428,22110981.,14837 BENTLER,DETROIT,MI,48223,
13424930.553149610757828,329302.103674545884132,5429,22125801.,11168 W OUTER DRIVE,DETROIT,MI,48223,
13421550.729986876249313,329413.44914698600769,5430,22116910.,15066 CHATHAM,DETROIT,MI,48223,
13423010.395997375249863,327528.916338577866554,5431,22010204-6,22022 LYNDON,DETROIT,MI,48223,
13424229.848753273487091,337212.177165359258652,5432,22014517.,21360 BENNETT,DETROIT,MI,48219,
13424643.242125988006592,337375.296587929129601,5433,22109865.,17594 WESTBROOK,DETROIT,MI,48219,
13422907.666994750499725,332751.070209980010986,5434,22113765.,16111 LAHSER,DETROIT,MI,48219,
13423345.999015748500824,334315.838582679629326,5435,22112690.,16746 GREYDALE,DETROIT,MI,48219,
13423444.43011811375618,335107.422900259494781,5436,22112268.,16901 BURGESS,DETROIT,MI,48219,
